seller_id,seller_cluster,scaled_expected_orders_60d,scaled_p_purchase_approx_60d,scaled_expected_commission_60d
07d75e33f2750d97d467fb57e4dfdd8a,1,-0.698434162591082,-0.6978578718944535,0.39082059090356935
07de60b03d150fb3ea09eab5da5e4c8b,0,-0.7293610946362492,-0.7420278322244517,-0.5787967111429018
07e8e8fc5222bb358e6f259da3197074,0,-0.7841000511299526,-0.8189768544825128,-1.1347495591693448
080102cd0a76b09e0dcf55fcacc60e05,2,1.3818090287339684,1.0613100133523314,0.7071695931377707
080199a181c46c657dc5aa235411be3b,2,1.5349622581041646,1.061319154327193,1.561116232722151
08061dc0fc165ed41288cc7acde738ee,0,-0.7208343621086315,-0.7298983778735563,-0.9242851178551373
08084d990eb3f53af056ccbc1730c8a7,1,0.06877491171300225,0.4400461106019268,-0.4109942328028121
081acf3de680d554796c9cf041be7bc2,1,-0.33266647815417416,-0.14905060282295393,0.307184017112786
082e0bf4cb865a6533b1e8e498cc0255,1,-0.19279426483967604,0.06421504360789133,-0.01822362747254418
085f6f7e049c996695fb2074fe38d45e,2,0.6480147841339087,0.975703061396502,0.26789363283058
08633c14ef2db992c11f840f04fad4cd,2,1.3681881573491756,1.061305994260597,1.1060928309670726
0885aaf116795758dfeb5f1032487bcd,2,0.7655969192659621,1.0183721115001538,0.4511841934941471
0887a9f087bcd5d9f6642b52f897fc6c,0,-1.2943068578890693,-1.4462153834174039,-1.5453975834332687
08cdbae123ff67ca4e36d9d641ce0119,0,-0.9764773087448134,-1.0755019727806192,0.1465433911390653
08d0949a9a17c027262db1f3c450c26c,1,0.2075837237851589,0.6144650511758346,-0.46314066252313096
08d2d642cf72b622b14dde1d2f5eb2f5,0,-0.7262962129740498,-0.7376722864230391,-0.7817373449743329
091065b789659bc3cd9af9cb3a6253ff,1,-0.7815952376722237,-0.8154914147709428,0.27672764719335374
0936e1837d0c79253456bbb2ffaaef10,0,-1.1843960438001693,-1.3257847974284875,-1.4183286813381406
093805f8f2aeb63881444571e1f48f30,0,-1.2303323875754804,-1.3771219043577794,-1.4377310633509428
094ced053e257ae8cae57205592d6712,2,1.1175887387439913,1.0597955642327543,0.9189284278920156
09883d9ab71c8fe8a9bfc7fc3075b07e,0,-0.693401186909059,-0.6906245518749972,-0.6933813066172921
099095b050cfe8eb1ddff5317587e96e,2,0.5437408862480058,0.9196953063548702,1.0069568946753544
09f952a5f58d2285b0372551ae8f9b01,2,0.9470664762609678,1.0509074329417776,1.271988780174141
0a82f5fb06a4fe4ac2cf7cb412ec71b8,1,-0.3433514132242458,-0.1654356798993292,0.08700426989007026
0aa2205ca24f113f4658a5c536667426,1,0.05328642225289152,0.41924938779316534,0.3701326967244548
0ac4201fda2c68ebc0e47cb9423cf3c9,1,0.14044337757174793,0.5329677827775442,0.36947334534472254
0ad80de75c811326389cfb1daba7d45e,0,-0.699915799985602,-0.6999848902157736,-0.1791279806579038
0adac9fbd9a2b63cccaac4f8756c1ca8,2,1.3410958382158864,1.061293117679377,1.2368689077121051
0ade5cc4a305ed7093a23f68ca47519c,0,-0.7141563611956483,-0.720372797520432,-0.6155157587542288
0aea4c6ae1505b3228ddf3dd7822ee5b,1,0.2733123556515204,0.6883252424630213,0.4825524878419608
0af977692321d895349eded183341d28,1,-0.4047988374518754,-0.2596048059904703,-0.04208101079485177
0afccdb8a34ee5c79f7c06faf2b4d56e,2,0.6233146286523581,0.9640631548338391,0.08582567534209933
0b09101900100c0e9d312861fad5a1b9,0,-1.202616175632751,-1.3463197800751847,-1.150279101401748
0b0ddbc7b9d9584f442c7ac92b0ff6c9,1,0.143863192148167,0.5372556005251329,0.8555147570707521
0b18d63d0cd1d723567903fd34a07df2,1,-0.17430639412079585,0.09205267329958268,0.2957302782910113
0b1ca3ef18a63d7eb0c8897fa0849c08,1,-0.1662117802902925,0.10420129880518562,-0.38592414676116515
0b35c634521043bf4b47e21547b99ab5,2,1.3931735651033454,1.0613124898073603,1.5693294498218877
0b36063d5818f81ccb94b54adfaebbf5,0,-1.2019303965705521,-1.345550985523838,-0.5309835745905217
0b3f27369a4d8df98f7eb91077e438ac,0,-1.085081612745996,-1.2098701637675304,-1.2037576927801708
0b46f784306be7200ca1700aa55d819f,0,-1.1908519239455508,-1.3330868616586338,-1.50312318853028
0b64bcdb0784abc139af04077d49a20e,1,-0.29439315244220854,-0.0904015878919801,-0.6654865282044955
