seller_id,frequency,recency,T,monetary_value,total_orders_cal,total_gmv_cal,historical_aov_cal,prob_alive,expected_avg_gmv,expected_orders_30d,activity_score_30d,p_purchase_approx_30d,predicted_gmv_30d,expected_commission_30d,expected_orders_60d,activity_score_60d,p_purchase_approx_60d,predicted_gmv_60d,expected_commission_60d,expected_orders_90d,activity_score_90d,p_purchase_approx_90d,predicted_gmv_90d,expected_commission_90d
039b29ff3b3473435d0cd59040575de9,1,3.4066435185185187,4.519398148148148,8.9,2,17.8,8.9,0.9272343007166177,17.417548615688048,4.5653093620338465,4.5653093620338465,0.9895933407165577,79.5164977588803,11.927474663832045,8.633620696589409,8.633620696589409,0.9998219810756214,150.37650821225654,22.55647623183848,12.459106793000881,12.459106793000881,0.9999961177931607,217.00709827514206,32.551064741271304
039e6ad9dae79614493083e241147386,1,23.765520833333333,27.517141203703705,3105.0,2,4775.0,2387.5,0.9294097783113746,3078.7299710026336,1.2533426993233934,1.2533426993233934,0.7144513036618794,3858.7037323442732,578.805559851641,2.4345379490613603,2.4345379490613603,0.9123617689785875,7495.284949318493,1124.292742397774,3.568095521172432,3.568095521172432,0.971790472998865,10985.202620433829,1647.7803930650743
03a2a6dcbe45d639c4dc2a0d24769c40,3,42.50565972222222,48.658935185185186,132.44333333333333,4,575.77,143.9425,0.9506634404978708,134.8377435520781,1.8340632298234787,1.8340632298234787,0.8402369070082963,247.3009474412343,37.095142116185144,3.5843712532546523,3.5843712532546523,0.972245887546707,483.30853184179165,72.49627977626875,5.274457956898154,5.274457956898154,0.9948792683866069,711.1960093684512,106.67940140526768
0417b067eeab773d2f7061a726dc477f,4,55.90792824074074,60.157418981481484,92.39,5,432.26,86.452,0.9642169836229826,94.30096874574423,1.973471069832308,1.973471069832308,0.8610263691318325,186.1002336768869,27.91503505153303,3.8665279372861843,3.8665279372861843,0.9790690831362862,364.61733016857136,54.6925995252857,5.699778188985638,5.699778188985638,0.9966532922882195,537.4946048572093,80.6241907285814
042573af89b6d931f672efaf789d8358,2,20.807939814814816,99.26068287037037,116.745,3,413.48,137.82666666666668,0.39918693293168256,120.41854245739856,0.28106953383569566,0.28106953383569566,0.2450241627107954,33.84598359367494,5.076897539051241,0.5547516972850123,0.5547516972850123,0.425785177404051,66.80239081282916,10.020358621924373,0.8223923402939732,0.8223923402939732,0.560620748532785,99.03128694632917,14.854693041949375
04308b1ee57b6625f47df1d56f00eedf,47,163.04033564814816,167.29335648148148,687.9212765957446,48,33732.2,702.7541666666666,0.990198182177103,687.9403826569288,8.162169280595835,8.162169280595835,0.9997147570488323,5615.085858203728,842.2628787305592,16.15236147653314,16.15236147653314,0.99999990336854,11111.861734979244,1666.7792602468865,23.99571165782006,23.99571165782006,0.9999999999620864,16507.619060006058,2476.1428590009086
0432ead42b6c8a0bdf68154add917fdf,79,350.3321412037037,393.31130787037034,93.83164556962026,80,7502.6,93.7825,0.05788623435586632,93.92845706408275,0.3459756974103009,0.3459756974103009,0.29247031829888137,32.49696343941953,4.8745445159129295,0.6884939281872711,0.6884939281872711,0.4976679522181632,64.66917237261976,9.700375855892963,1.0278110528128017,1.0278110528128017,0.6422107141266928,96.54070634411693,14.481105951617538
048c2757535328e0d7dac690ad3c0aae,36,420.9908912037037,422.35884259259257,172.0,37,6349.9,171.61891891891892,0.9956660656172822,172.18774443342764,2.544765712943882,2.544765712943882,0.9215085606450684,438.17746822333044,65.72662023349956,5.066024672909771,5.066024672909771,0.9936925554771244,872.3073616724265,130.84610425086396,7.565396411885678,7.565396411885678,0.9994819280428242,1302.6685439073417,195.40028158610124
04aa0a1c5ce6b222003403a3e11c3cc0,10,307.7710069444444,404.28456018518517,518.0,11,5518.0,501.6363636363636,0.8230881094711657,518.2825910803426,0.6297007882437835,0.6297007882437835,0.4672488174217462,326.3629561363223,48.95444342044834,1.2536600129346278,1.2536600129346278,0.7145418977757647,649.7501598375748,97.46252397563622,1.8722702264175077,1.8722702264175077,0.8462258369227429,970.3650641502456,145.55475962253684
04aba03279157f6d4e0fe8ccaf21963c,13,335.39376157407406,355.50608796296297,156.6153846153846,14,2196.0,156.85714285714286,0.978536102081724,157.14843849961403,1.093824356854556,1.093824356854556,0.6650668625752264,171.89278967253807,25.78391845088071,2.1762449378044892,2.1762449378044892,0.8865331934122198,341.99349376866513,51.29902406529977,3.2481441574610557,3.2481441574610557,0.9611537665305211,510.44078236664933,76.5661173549974
